Marital status,Application order,Daytime/evening attendance,Previous qualification,Previous qualification (grade),Mother's qualification,Father's qualification,Admission grade,Displaced,Educational special needs,Debtor,Tuition fees up to date,Gender,Scholarship holder,Age at enrollment,International,Curricular units 1st sem (enrolled),Curricular units 1st sem (approved),Curricular units 1st sem (pass rate),Curricular units 1st sem (grade),Curricular units 2nd sem (enrolled),Curricular units 2nd sem (approved),Curricular units 2nd sem (pass rate),Curricular units 2nd sem (grade),Target
1,5,1,1,131.0,37,37,126.1,1,0,0,0,0,0,18,0,6,4,0.6666666666666666,11.5,6,6,1.0,12.166666666666666,1
1,5,1,1,118.0,38,19,113.8,1,0,0,1,0,0,19,0,6,6,1.0,12.333333333333334,6,6,1.0,12.5,1
1,2,1,1,122.0,19,38,118.3,1,0,0,1,0,1,19,0,7,7,1.0,11.971428571428572,8,8,1.0,14.4375,1
1,1,1,1,116.0,19,19,127.9,0,0,1,0,0,1,20,0,5,2,0.4,13.0,5,2,0.4,11.5,0
1,5,1,1,137.0,1,1,131.1,1,0,0,1,0,0,18,0,7,7,1.0,12.385714285714286,8,7,0.875,12.728571428571428,1
1,4,1,1,128.0,38,37,117.9,1,0,0,1,0,0,20,0,5,2,0.4,13.5,5,5,1.0,11.285714285714286,1
1,1,1,1,123.0,1,1,115.7,1,0,0,1,0,0,21,0,6,6,1.0,12.166666666666666,6,6,1.0,13.285714285714286,1
1,2,1,1,133.1,3,1,141.0,1,0,0,1,0,0,19,0,0,0,0.0,0.0,0,0,0.0,0.0,1
2,1,0,12,110.0,37,37,120.0,0,0,0,1,0,0,42,0,6,6,1.0,11.666666666666666,6,6,1.0,13.666666666666666,1
1,1,1,1,143.0,3,3,131.8,1,0,1,0,0,0,18,0,6,5,0.8333333333333334,12.4,6,5,0.8333333333333334,14.166666666666666,1
1,1,1,1,150.0,37,37,131.1,0,0,0,1,0,1,19,0,6,5,0.8333333333333334,13.4,6,6,1.0,12.833333333333334,1
1,6,1,1,129.0,38,19,117.8,1,0,0,1,0,0,18,0,6,6,1.0,12.0,6,4,0.6666666666666666,12.5,1
1,1,1,1,140.0,19,19,140.0,1,0,0,1,0,0,21,0,5,5,1.0,14.2,5,5,1.0,14.8,1
1,1,1,1,133.1,38,37,108.0,0,0,0,1,0,1,20,0,6,6,1.0,12.125,6,6,1.0,14.428571428571429,1
1,1,1,1,132.0,1,19,122.9,1,0,0,1,0,0,20,0,7,7,1.0,13.857142857142858,7,7,1.0,13.285714285714286,1
1,1,1,39,130.0,3,1,130.0,1,0,0,1,0,0,21,0,6,3,0.5,11.75,6,5,0.8333333333333334,12.333333333333334,1
1,4,1,1,137.0,38,37,126.0,1,0,0,1,0,0,19,0,7,7,1.0,14.283333333333337,8,8,1.0,13.125555555555556,1
1,1,1,1,133.1,1,19,134.0,0,0,0,1,0,0,21,0,13,11,0.8461538461538461,13.272727272727272,11,9,0.8181818181818182,13.0,1
1,1,1,1,143.0,38,19,134.3,1,1,0,1,0,0,19,0,6,6,1.0,14.666666666666666,6,6,1.0,15.142857142857142,1
1,1,1,1,148.0,19,19,138.7,0,0,0,1,0,1,19,0,7,7,1.0,15.114999999999998,8,8,1.0,15.092,1
1,2,1,1,137.0,1,1,143.3,1,0,0,1,0,0,18,0,0,0,0.0,0.0,0,0,0.0,0.0,1
1,1,1,39,160.0,37,19,160.0,1,0,0,1,0,0,22,0,6,6,1.0,15.0,6,6,1.0,13.142857142857142,1
1,2,1,1,112.0,3,1,111.0,0,0,0,1,0,0,21,0,6,5,0.8333333333333334,13.2,6,5,0.8333333333333334,14.333333333333334,1
1,4,1,1,133.0,37,37,128.5,1,0,0,1,0,1,18,0,6,2,0.3333333333333333,11.0,6,3,0.5,10.333333333333334,0
1,4,1,1,142.0,1,3,133.0,0,0,0,1,0,1,20,0,8,7,0.875,14.565714285714288,8,7,0.875,14.565714285714288,1
1,2,1,1,123.0,34,37,114.6,1,0,1,0,0,0,18,0,5,3,0.6,12.0,5,4,0.8,10.75,0
1,1,1,1,103.0,19,37,104.1,0,0,0,1,0,0,20,0,6,0,0.0,0.0,5,0,0.0,0.0,0
1,4,1,1,140.0,1,1,127.6,1,0,0,1,0,0,23,0,7,6,0.8571428571428571,13.796666666666669,8,7,0.875,13.775,1
1,2,1,1,159.0,1,1,151.0,1,0,0,1,0,0,18,0,6,6,1.0,14.833333333333334,6,6,1.0,15.333333333333334,1
1,1,1,39,140.0,1,1,135.7,1,0,0,1,0,0,20,0,6,6,1.0,12.833333333333334,6,6,1.0,13.833333333333334,1
1,1,1,1,148.0,38,37,137.8,1,0,0,1,0,1,18,0,8,7,0.875,14.962857142857144,8,7,0.875,14.962857142857144,1
1,6,1,1,112.0,38,38,117.3,1,0,0,1,0,0,20,0,5,4,0.8,12.0,5,5,1.0,11.2,1
1,2,1,1,131.0,1,3,121.2,1,0,0,1,0,0,18,0,7,7,1.0,12.4,8,8,1.0,12.8,1
1,1,1,1,145.0,3,3,129.3,1,0,0,1,0,0,20,0,6,6,1.0,15.571428571428571,6,6,1.0,17.166666666666668,1
1,5,1,1,133.1,1,1,123.0,1,0,0,1,0,0,19,0,8,7,0.875,13.714285714285714,8,7,0.875,13.714285714285714,1
1,1,1,39,140.0,1,19,140.0,0,0,0,1,0,0,21,0,6,6,1.0,13.142857142857142,6,6,1.0,12.166666666666666,1
2,1,1,43,140.0,37,1,140.0,0,0,0,1,0,0,33,0,6,6,1.0,15.0,6,3,0.5,11.0,1
1,1,1,1,150.0,12,2,144.6,0,0,1,0,0,0,24,0,5,1,0.2,13.0,5,0,0.0,0.0,0
1,1,1,1,120.0,1,38,118.3,0,0,0,1,0,1,20,0,11,11,1.0,12.0,11,11,1.0,12.75,1
1,1,1,1,156.0,19,38,153.6,1,0,0,1,0,0,18,0,0,0,0.0,0.0,0,0,0.0,0.0,1
1,4,1,1,167.0,1,1,158.3,1,0,0,1,0,0,18,0,6,6,1.0,15.166666666666666,6,6,1.0,14.166666666666666,1
1,1,0,6,133.1,34,34,100.0,0,0,1,1,0,0,29,0,6,4,0.6666666666666666,12.0,6,2,0.3333333333333333,10.5,0
1,1,1,1,147.0,1,1,134.9,0,1,0,1,0,0,18,0,7,7,1.0,13.642857142857142,8,8,1.0,14.772727272727272,1
1,3,1,1,129.0,38,37,142.0,1,0,0,1,0,0,19,0,6,6,1.0,12.666666666666666,6,6,1.0,12.714285714285714,1
1,1,1,1,136.0,38,38,127.3,1,0,0,1,0,0,19,0,0,0,0.0,0.0,0,0,0.0,0.0,0
1,1,1,1,128.0,19,19,116.5,0,0,0,1,0,1,18,0,6,5,0.8333333333333334,10.8,6,6,1.0,10.5,1
1,1,1,1,140.0,19,19,138.6,0,0,0,1,0,1,19,0,7,6,0.8571428571428571,14.25,8,8,1.0,13.063636363636364,1
1,1,1,1,141.0,37,19,133.0,0,0,0,1,0,0,20,0,14,12,0.8571428571428571,12.153846153846152,12,10,0.8333333333333334,12.9,0
1,2,1,1,133.0,2,1,136.2,1,0,0,1,0,0,19,0,6,1,0.16666666666666666,11.5,6,2,0.3333333333333333,10.5,1
1,1,1,1,125.0,19,19,118.0,1,0,0,1,0,1,19,0,6,4,0.6666666666666666,12.25,6,3,0.5,12.333333333333334,1
1,1,1,1,124.0,19,37,126.8,0,0,0,1,0,1,18,0,6,6,1.0,12.0,6,5,0.8333333333333334,11.142857142857142,1
1,6,1,1,140.0,19,38,128.5,1,0,0,1,0,1,18,0,8,8,1.0,13.40375,8,8,1.0,13.40375,1
1,1,1,1,140.0,3,1,129.9,0,0,0,1,0,1,19,0,6,6,1.0,11.333333333333334,6,3,0.5,12.666666666666666,1
1,4,1,1,137.0,1,1,125.8,0,0,1,1,1,0,20,0,6,5,0.8333333333333334,12.2,6,6,1.0,12.333333333333334,0
1,1,1,1,144.0,37,37,129.3,1,0,0,1,1,1,18,0,0,0,0.0,0.0,0,0,0.0,0.0,1
1,6,1,1,138.0,4,19,124.7,1,0,0,1,1,0,18,0,7,0,0.0,0.0,8,0,0.0,0.0,0
1,1,1,1,130.0,3,1,154.9,0,0,1,0,1,0,35,0,6,5,0.8333333333333334,16.166666666666668,6,4,0.6666666666666666,16.0,0
1,1,1,1,142.0,19,38,127.3,0,0,0,1,1,0,18,0,5,3,0.6,11.0,5,3,0.6,11.0,1
1,1,1,1,136.0,37,19,129.0,1,0,0,1,1,1,19,0,0,0,0.0,0.0,0,0,0.0,0.0,1
1,2,1,1,133.1,38,19,98.0,1,0,0,1,1,1,19,0,6,4,0.6666666666666666,12.0,6,6,1.0,12.285714285714286,1
1,2,1,1,130.0,1,38,122.0,1,0,0,1,1,0,20,0,5,2,0.4,10.5,5,4,0.8,12.25,1
1,1,1,1,117.0,1,1,112.5,1,0,0,1,1,0,19,0,6,3,0.5,11.666666666666666,6,4,0.6666666666666666,10.333333333333334,1
1,3,1,1,136.0,38,38,127.3,1,0,0,1,1,0,19,0,5,3,0.6,11.0,5,2,0.4,10.0,0
1,2,1,1,133.1,1,1,100.5,0,0,0,1,1,0,24,0,7,0,0.0,0.0,7,0,0.0,0.0,0
1,1,0,1,140.0,37,37,122.0,1,0,1,0,1,0,29,0,6,4,0.6666666666666666,12.5,6,0,0.0,0.0,0
1,1,1,1,150.0,38,3,140.0,0,0,0,1,1,0,24,0,7,7,1.0,11.294444444444444,8,2,0.25,12.6,1
1,2,1,1,121.0,19,38,116.1,1,0,0,1,1,0,19,0,6,5,0.8333333333333334,11.2,6,4,0.6666666666666666,12.5,1
2,1,1,3,120.0,19,19,130.0,1,0,0,1,1,0,37,0,0,0,0.0,0.0,0,0,0.0,0.0,0
1,2,1,1,143.0,1,1,146.2,1,0,0,1,1,0,18,0,6,5,0.8333333333333334,13.2,6,5,0.8333333333333334,11.8,1
1,1,1,39,180.0,1,1,180.0,0,0,0,1,1,1,20,0,7,6,0.8571428571428571,14.142857142857142,6,6,1.0,14.125,1
1,5,1,1,132.0,39,39,127.8,1,0,0,0,1,0,18,0,5,0,0.0,0.0,5,0,0.0,0.0,0
1,1,1,1,130.0,37,19,130.8,0,0,0,1,1,0,22,0,5,0,0.0,0.0,5,3,0.6,13.333333333333334,1
1,2,1,1,133.1,38,38,109.0,1,0,0,1,1,1,22,0,5,3,0.6,12.333333333333334,5,3,0.6,10.571428571428571,1
1,5,1,1,131.0,1,38,132.4,1,0,1,0,1,0,18,0,6,0,0.0,0.0,6,0,0.0,0.0,0
1,3,1,1,149.0,1,1,129.3,1,0,0,1,1,0,18,0,8,7,0.875,13.1,8,7,0.875,13.1,1
1,1,1,1,124.0,37,37,125.4,1,0,0,1,1,0,19,0,6,6,1.0,13.5,6,6,1.0,13.166666666666666,1
1,1,1,1,126.0,38,19,130.2,0,0,0,1,1,0,19,0,5,5,1.0,10.2,5,3,0.6,12.0,1
1,1,1,1,140.0,19,38,132.0,0,0,0,1,1,0,19,0,6,5,0.8333333333333334,11.571428571428571,6,3,0.5,13.0,0
1,1,1,39,170.0,19,19,170.0,1,0,1,1,1,0,21,0,6,6,1.0,15.285714285714286,6,6,1.0,15.166666666666666,1
1,2,1,1,133.0,3,1,130.2,0,0,0,1,1,0,19,0,6,5,0.8333333333333334,12.6,10,8,0.8,11.0,1
1,2,1,1,126.0,3,3,115.5,0,0,0,1,1,0,18,0,7,6,0.8571428571428571,13.433333333333332,7,4,0.5714285714285714,13.6,1
1,2,1,1,129.0,19,19,127.6,1,0,0,1,1,0,19,0,5,5,1.0,11.6,5,3,0.6,11.0,0
1,1,1,43,140.0,19,1,140.0,0,0,0,1,1,0,25,0,6,6,1.0,14.666666666666666,6,6,1.0,13.5,1
1,1,1,1,130.0,37,1,120.2,1,0,0,1,1,0,22,0,6,6,1.0,14.666666666666666,6,6,1.0,14.666666666666666,1
1,1,1,1,130.0,1,1,150.0,0,0,0,1,1,0,24,0,8,7,0.875,12.742857142857144,8,7,0.875,12.742857142857144,1
1,2,1,1,99.0,1,3,100.0,1,0,0,1,1,0,19,0,7,7,1.0,11.975,8,7,0.875,13.12857142857143,1
1,1,1,1,146.0,3,1,100.0,0,0,0,1,1,0,18,0,5,4,0.8,12.25,5,3,0.6,11.666666666666666,1
1,1,1,1,129.0,38,37,128.0,0,0,0,0,1,0,20,0,0,0,0.0,0.0,0,0,0.0,0.0,0
1,2,1,1,132.0,19,19,128.0,1,0,0,1,1,1,19,0,8,7,0.875,14.935714285714283,8,7,0.875,14.935714285714283,1
1,3,1,1,110.0,37,37,107.2,1,0,0,1,1,0,19,0,6,2,0.3333333333333333,10.5,6,4,0.6666666666666666,10.0,0
1,1,1,1,116.0,3,3,110.1,1,0,0,1,1,0,19,0,6,5,0.8333333333333334,13.333333333333334,6,5,0.8333333333333334,13.0,1
1,1,1,1,119.0,37,37,119.0,0,0,1,1,1,0,23,0,6,0,0.0,0.0,6,0,0.0,0.0,0
2,1,1,1,120.0,37,38,155.5,0,0,0,1,1,0,47,0,6,5,0.8333333333333334,13.8,6,4,0.6666666666666666,14.0,0
1,1,1,1,117.0,1,1,118.4,0,0,0,1,1,0,19,0,6,6,1.0,11.833333333333334,6,4,0.6666666666666666,10.75,1
1,4,1,1,137.0,1,38,141.2,1,0,0,1,1,0,19,0,0,0,0.0,0.0,0,0,0.0,0.0,1
1,1,1,1,124.0,3,3,119.1,1,0,0,1,1,0,18,0,0,0,0.0,0.0,0,0,0.0,0.0,0
1,1,1,1,151.0,1,3,111.0,0,0,0,1,1,0,28,0,5,2,0.4,10.0,5,0,0.0,0.0,0
1,1,1,6,138.6,34,34,138.6,1,0,0,1,1,0,20,0,6,4,0.6666666666666666,11.5,6,3,0.5,11.666666666666666,0
1,2,1,1,118.0,19,19,121.2,0,0,0,1,1,1,18,0,6,3,0.5,10.666666666666666,6,4,0.6666666666666666,12.0,1
1,1,1,1,136.0,19,19,150.4,1,0,0,1,1,1,21,0,0,0,0.0,0.0,0,0,0.0,0.0,1
1,1,1,1,123.0,38,19,117.8,0,0,0,1,1,0,19,0,6,4,0.6666666666666666,12.75,6,2,0.3333333333333333,13.0,1
1,1,1,19,133.1,38,37,102.5,0,0,1,0,1,0,24,0,6,0,0.0,0.0,6,0,0.0,0.0,0
1,1,1,1,130.0,19,1,110.0,0,0,0,1,1,0,24,0,6,6,1.0,11.333333333333334,6,3,0.5,11.333333333333334,1
1,1,1,12,133.1,38,19,138.3,1,0,1,0,1,0,25,0,6,0,0.0,0.0,6,0,0.0,0.0,1
1,1,1,1,150.0,3,1,122.3,0,0,0,1,1,0,28,0,6,6,1.0,13.0,6,5,0.8333333333333334,12.2,1
2,1,0,1,130.0,37,37,127.8,0,0,0,1,1,0,37,0,5,4,0.8,10.75,5,3,0.6,11.333333333333334,1
1,1,1,1,128.0,1,38,100.0,0,0,0,1,1,0,19,0,5,5,1.0,12.0,5,2,0.4,10.5,1
1,4,1,1,133.0,38,37,126.4,1,0,0,1,1,1,18,0,7,7,1.0,13.462857142857144,8,8,1.0,13.90625,1
1,1,1,19,133.1,37,37,100.0,0,0,0,1,1,0,48,0,6,3,0.5,10.0,6,1,0.16666666666666666,10.0,0
1,4,1,1,129.0,37,37,117.1,1,0,0,1,1,0,21,0,6,6,1.0,12.333333333333334,6,6,1.0,13.666666666666666,1
1,1,1,1,128.0,1,1,124.7,0,0,0,1,1,1,19,0,7,6,0.8571428571428571,12.528571428571428,7,6,0.8571428571428571,12.416666666666666,1
1,2,1,1,136.0,19,1,124.1,0,0,0,1,1,1,21,0,8,0,0.0,0.0,8,0,0.0,0.0,1
1,1,1,1,130.0,37,12,129.4,1,0,1,0,1,0,23,0,5,0,0.0,0.0,5,0,0.0,0.0,0
1,1,1,1,141.0,1,1,138.9,1,0,0,1,1,0,18,0,5,5,1.0,13.6,5,4,0.8,13.25,1
1,1,1,39,140.0,1,1,138.6,0,0,0,1,1,0,22,0,6,6,1.0,12.333333333333334,6,2,0.3333333333333333,14.0,0
1,1,1,1,122.0,19,37,133.9,1,0,0,1,1,0,25,0,13,10,0.7692307692307693,11.454545454545457,11,7,0.6363636363636364,12.25,0
1,1,1,40,140.0,5,3,140.0,0,0,1,1,1,0,27,0,13,8,0.6153846153846154,13.5,11,5,0.45454545454545453,14.4,0
1,1,1,12,133.1,34,34,95.1,0,0,0,0,1,0,49,0,5,0,0.0,0.0,5,0,0.0,0.0,0
1,1,0,1,120.0,19,37,128.2,0,0,0,0,1,0,31,0,5,2,0.4,11.0,5,0,0.0,0.0,0
1,1,1,1,133.1,37,37,121.5,0,0,0,1,1,0,54,0,6,6,1.0,13.714285714285714,6,5,0.8333333333333334,14.333333333333334,0
1,1,1,40,120.0,38,37,120.0,1,0,1,0,1,0,25,0,21,21,1.0,12.363636363636363,16,12,0.75,12.25,0
1,1,1,39,130.0,5,3,130.0,0,0,0,1,1,0,20,0,7,3,0.42857142857142855,10.666666666666666,6,2,0.3333333333333333,11.5,1
1,1,1,3,120.0,4,4,120.0,0,0,0,1,1,0,28,0,6,2,0.3333333333333333,12.0,6,3,0.5,12.666666666666666,0
2,1,0,19,133.1,37,37,107.0,0,0,0,1,1,0,41,0,7,7,1.0,12.857142857142858,6,6,1.0,13.166666666666666,1
1,2,1,1,122.0,1,19,116.1,0,0,0,1,1,1,19,0,6,6,1.0,13.125,6,6,1.0,12.714285714285714,1
1,1,1,1,123.0,1,1,114.4,0,0,0,1,1,0,22,0,5,0,0.0,0.0,5,2,0.4,11.5,0
1,1,1,1,178.0,2,1,157.7,0,0,0,1,1,0,34,0,6,2,0.3333333333333333,13.5,6,0,0.0,0.0,0
1,1,1,1,130.0,38,38,150.0,0,0,1,0,1,0,28,0,11,11,1.0,15.090909090909092,10,10,1.0,15.0,0
1,1,1,1,110.0,37,37,114.3,1,0,0,1,1,0,42,0,6,5,0.8333333333333334,12.4,6,5,0.8333333333333334,11.8,1
1,1,1,1,106.0,1,19,104.6,0,0,0,0,1,0,21,0,6,5,0.8333333333333334,14.0,6,4,0.6666666666666666,14.8,1
1,1,1,3,140.0,39,39,140.0,0,0,0,1,1,0,50,0,6,2,0.3333333333333333,13.5,6,1,0.16666666666666666,13.0,0
1,4,1,1,108.0,3,1,109.1,1,0,0,1,1,0,19,0,5,0,0.0,0.0,5,0,0.0,0.0,0
1,1,1,1,120.0,3,4,120.6,0,0,0,1,1,0,18,0,7,4,0.5714285714285714,12.65,7,3,0.42857142857142855,10.666666666666666,0
2,1,0,1,100.0,37,37,161.9,0,0,0,1,1,0,59,0,5,0,0.0,0.0,5,0,0.0,0.0,0
2,1,0,3,140.0,34,34,140.0,1,0,0,0,1,0,33,0,5,0,0.0,0.0,5,0,0.0,0.0,0
1,2,1,1,133.1,37,38,178.0,1,0,0,1,1,1,23,0,6,6,1.0,13.333333333333334,6,5,0.8333333333333334,12.8,1
2,1,0,19,133.1,37,1,138.3,0,0,0,1,1,0,44,0,5,3,0.6,11.333333333333334,5,5,1.0,11.142857142857142,0
2,4,0,1,140.0,34,34,128.0,1,0,0,1,1,0,37,0,6,0,0.0,0.0,6,0,0.0,0.0,0
2,1,1,19,100.0,37,37,139.0,0,0,0,1,1,0,36,0,0,0,0.0,0.0,0,0,0.0,0.0,0
1,2,0,1,123.0,1,3,113.2,0,0,0,0,1,0,22,0,5,3,0.6,11.666666666666666,5,2,0.4,10.5,0
2,1,0,19,133.1,37,37,139.0,0,0,0,1,1,0,49,0,6,6,1.0,12.166666666666666,6,6,1.0,14.428571428571429,1
1,1,1,1,135.0,1,42,110.0,1,0,0,1,1,0,23,0,6,6,1.0,13.333333333333334,6,4,0.6666666666666666,12.75,1
1,1,1,1,132.0,1,1,136.6,1,0,0,1,1,0,19,0,6,5,0.8333333333333334,11.4,6,3,0.5,11.0,1
2,1,0,1,120.0,37,37,161.1,0,0,0,1,1,0,47,0,6,6,1.0,12.142857142857142,6,0,0.0,0.0,0
1,1,1,1,130.0,1,2,130.0,0,0,0,1,1,0,28,0,18,17,0.9444444444444444,13.058823529411764,12,12,1.0,12.307692307692308,1
1,1,1,39,140.0,1,38,140.0,0,0,0,1,1,0,21,0,6,4,0.6666666666666666,11.75,6,4,0.6666666666666666,10.5,1
1,1,1,1,133.1,38,1,121.0,0,0,1,0,1,0,21,0,6,5,0.8333333333333334,11.833333333333334,6,5,0.8333333333333334,10.0,0
1,1,1,39,120.0,2,1,118.6,0,0,0,1,1,0,21,0,11,10,0.9090909090909091,12.4,10,10,1.0,11.8,1
1,1,1,1,140.0,19,38,138.3,0,0,0,1,1,0,20,0,6,6,1.0,13.428571428571429,6,4,0.6666666666666666,11.5,1
2,1,1,1,133.1,37,37,115.8,0,0,0,0,1,0,49,0,5,0,0.0,0.0,5,0,0.0,0.0,0
1,1,0,1,120.0,19,37,160.0,0,0,0,1,1,0,40,0,5,5,1.0,11.0,5,5,1.0,13.4,1
1,1,1,1,125.0,1,1,114.5,0,0,0,1,1,1,22,0,6,6,1.0,13.625,6,6,1.0,14.428571428571429,1
1,1,1,1,136.0,1,37,117.5,0,0,0,1,1,0,19,0,5,4,0.8,11.8,5,2,0.4,11.5,1
1,1,0,1,133.1,3,38,121.7,0,0,0,1,1,0,31,0,5,0,0.0,0.0,5,0,0.0,0.0,0
1,1,1,1,120.0,5,5,115.0,0,0,0,1,1,0,30,0,6,2,0.3333333333333333,15.0,6,2,0.3333333333333333,13.5,0
1,1,1,1,127.0,37,37,125.3,0,0,0,1,1,0,19,0,6,5,0.8333333333333334,10.8,6,5,0.8333333333333334,11.0,1
1,1,1,1,131.0,34,34,131.0,0,0,0,1,1,0,22,0,5,3,0.6,13.666666666666666,5,3,0.6,11.333333333333334,0
1,1,1,1,127.0,19,37,126.3,0,0,0,1,1,0,19,0,6,6,1.0,12.833333333333334,6,6,1.0,13.333333333333334,1
1,1,1,1,132.0,1,37,127.1,0,0,0,0,1,0,21,0,0,0,0.0,0.0,0,0,0.0,0.0,0
1,3,1,1,137.0,1,38,138.4,0,0,0,1,1,0,19,0,6,6,1.0,15.125,6,6,1.0,13.428571428571429,1
1,2,1,1,126.0,1,19,100.0,1,0,0,1,1,0,22,0,5,0,0.0,0.0,5,1,0.2,10.0,0
1,1,1,1,136.0,4,5,126.2,0,0,0,1,1,0,22,0,6,5,0.8333333333333334,11.4,6,5,0.8333333333333334,11.0,1
1,1,1,1,124.0,1,1,118.8,0,0,0,1,1,0,19,0,6,4,0.6666666666666666,12.25,6,6,1.0,11.0,1
1,1,1,39,137.0,1,1,124.5,0,0,0,0,1,0,26,0,6,0,0.0,0.0,6,0,0.0,0.0,0
1,1,1,39,140.0,5,41,140.0,0,0,0,1,1,0,23,0,7,3,0.42857142857142855,14.0,6,1,0.16666666666666666,14.0,1
1,1,1,1,131.0,19,19,125.1,0,0,0,1,1,0,18,0,6,6,1.0,12.333333333333334,6,5,0.8333333333333334,10.8,1
1,1,1,1,130.0,37,37,118.8,0,0,1,1,1,1,22,0,5,5,1.0,10.666666666666666,5,2,0.4,11.0,1
1,5,1,1,136.0,3,2,125.2,1,0,0,1,1,0,19,0,5,5,1.0,11.833333333333334,5,5,1.0,14.714285714285714,1
1,1,1,1,133.1,1,19,95.0,0,0,0,1,1,0,20,0,5,0,0.0,0.0,5,0,0.0,0.0,0
1,3,1,1,110.0,37,37,107.6,1,0,0,1,1,1,22,0,6,6,1.0,11.666666666666666,6,6,1.0,12.166666666666666,1
1,1,1,3,140.0,2,38,140.0,1,0,0,0,1,0,18,0,5,2,0.4,13.0,5,0,0.0,0.0,0
4,2,0,38,133.1,3,1,125.4,0,0,0,1,1,0,39,0,2,0,0.0,0.0,4,0,0.0,0.0,0
1,1,1,1,141.0,19,1,128.0,0,0,0,1,1,0,18,0,8,0,0.0,0.0,8,0,0.0,0.0,0
1,3,1,1,130.0,1,38,129.3,0,0,0,1,1,1,18,0,5,5,1.0,13.0,5,5,1.0,14.2,1
1,1,1,1,160.0,19,38,152.0,0,0,0,1,1,1,19,0,6,6,1.0,13.857142857142858,6,6,1.0,14.0,1
1,1,1,1,140.0,1,19,128.8,0,0,0,1,1,0,18,0,7,6,0.8571428571428571,13.391666666666666,8,8,1.0,12.4875,1
1,1,1,1,150.0,34,19,152.8,1,0,0,1,1,1,18,0,5,4,0.8,12.75,5,0,0.0,0.0,0
1,1,1,39,150.0,37,37,150.0,1,0,0,1,1,0,22,0,5,4,0.8,14.5,5,5,1.0,14.6,1
1,1,1,1,133.1,1,1,112.0,0,0,0,1,1,0,19,0,6,6,1.0,12.166666666666666,6,6,1.0,12.166666666666666,1
1,1,1,1,152.0,19,37,135.6,1,0,0,1,1,0,18,0,5,5,1.0,15.4,5,5,1.0,15.6,0
1,1,1,19,133.1,1,1,134.4,0,0,1,0,1,0,31,0,5,2,0.4,13.333333333333334,5,2,0.4,16.0,0
1,1,0,1,130.0,3,1,120.5,0,0,0,1,1,0,28,0,5,0,0.0,0.0,5,0,0.0,0.0,0
1,1,1,1,148.0,1,1,141.4,0,0,0,1,1,0,19,0,6,0,0.0,0.0,6,0,0.0,0.0,0
1,1,1,1,148.0,1,1,145.2,0,0,0,1,1,0,20,0,6,6,1.0,13.714285714285714,6,6,1.0,14.714285714285714,1
4,1,1,1,130.0,19,3,140.0,0,0,0,1,1,0,50,0,6,4,0.6666666666666666,12.25,6,0,0.0,0.0,0
1,1,1,1,160.0,1,2,100.0,0,0,0,1,1,0,38,0,6,5,0.8333333333333334,16.0,6,4,0.6666666666666666,16.5,1
2,1,0,1,130.0,37,37,140.0,1,0,0,1,1,0,31,0,5,1,0.2,11.0,5,1,0.2,13.0,0
1,1,1,1,110.0,1,37,126.0,1,0,0,1,1,0,27,0,7,7,1.0,14.085714285714284,7,7,1.0,14.085714285714284,1
1,1,1,1,122.0,1,3,112.6,1,0,0,1,1,0,21,0,6,6,1.0,10.166666666666666,6,6,1.0,10.5,1
2,1,1,1,110.0,37,37,106.8,0,0,0,1,1,0,34,0,5,1,0.2,10.0,5,0,0.0,0.0,0
1,1,1,1,129.0,2,37,121.6,1,0,0,1,1,0,19,0,5,0,0.0,0.0,5,1,0.2,10.0,1
2,1,0,1,110.0,37,37,120.0,1,0,0,0,1,0,40,0,5,2,0.4,10.5,5,3,0.6,10.666666666666666,0
1,1,1,1,170.0,38,19,160.6,1,0,0,1,1,1,18,0,0,0,0.0,0.0,0,0,0.0,0.0,1
2,1,1,12,110.0,37,38,130.0,0,0,1,0,1,1,46,0,6,0,0.0,0.0,6,0,0.0,0.0,0
1,5,0,1,110.0,34,34,110.0,0,0,0,1,1,0,37,0,6,0,0.0,0.0,5,0,0.0,0.0,0
1,1,1,1,133.1,19,37,110.0,1,0,0,1,1,0,31,0,6,0,0.0,0.0,6,0,0.0,0.0,0
1,1,1,1,133.1,1,19,145.8,0,0,0,1,1,0,34,0,6,5,0.8333333333333334,13.333333333333334,6,5,0.8333333333333334,12.4,1
1,6,1,1,126.0,10,10,130.2,1,0,0,1,1,1,18,0,0,0,0.0,0.0,0,0,0.0,0.0,0
1,1,1,1,137.0,38,37,122.3,0,0,0,1,1,1,18,0,6,6,1.0,13.571428571428571,6,6,1.0,14.333333333333334,1
1,4,1,1,117.0,1,1,125.4,1,0,0,1,1,1,19,0,6,6,1.0,12.833333333333334,6,6,1.0,11.166666666666666,1
1,1,0,1,100.0,37,19,130.0,0,0,0,1,1,0,40,0,5,4,0.8,10.25,8,5,0.625,11.2,0
1,1,1,1,120.0,1,38,150.0,0,0,0,1,1,0,25,0,6,0,0.0,0.0,6,0,0.0,0.0,0
1,5,1,1,126.0,38,38,116.9,1,0,1,1,1,0,20,0,5,4,0.8,14.5,6,3,0.5,13.333333333333334,0
1,1,1,1,122.0,19,19,114.7,0,0,0,1,1,0,20,0,5,5,1.0,15.8,5,5,1.0,13.714285714285714,1
1,1,1,1,111.0,37,37,95.8,1,0,0,0,1,0,43,0,6,0,0.0,0.0,6,0,0.0,0.0,0
